# id,snap_id,uid,x,y,z,x_pixel,y_pixel,i_sector,M500_msolh,r500_kpch,gas_frac,star_frac,T_kev,Lx_ergs,Y500c,M_sat_M_cD,cshift,vx,vy,vz 
871065,27,94,273729.16,7340.9507,10905.014,12740,16042,15,1.77836e+14,720.701,0.0978003,0.0276683,2.91513,0.972067,14.540958,0.103377,0.0699474,-142.528,-215.912,-175.425 
871078,27,107,197874.88,230427.69,155739.52,9210,5658,6,1.7822e+14,721.224,0.103283,0.0275939,2.68279,1.68779,14.142108,0.279756,0.0200337,789.815,-107.647,109.363 
871056,27,85,327740.66,178870.06,83877.297,15254,8058,7,1.78258e+14,721.252,0.0900959,0.0338475,3.34907,0.927966,15.402486,0.0272305,0.0306319,-231.949,769.68,108.214 
871133,27,162,331412.25,308379.44,299084.62,15425,2030,3,1.78791e+14,721.989,0.10643,0.0253944,3.30837,1.87478,17.990635,0.194725,0.155413,-767.988,-380.236,87.0462 
871081,27,110,21465.195,350884.38,261693.92,999,51,0,1.79335e+14,722.729,0.0918232,0.028969,3.3426,1.04701,15.697682,0.10944,0.059617,-364.775,209.705,-6.26911 
871067,27,96,182452.56,184364.47,111240.84,8492,7802,6,1.80443e+14,724.224,0.0860784,0.0306067,3.23334,0.918365,14.263484,0.0757837,0.0280566,53.275,0.131326,112.627 
871047,27,76,239588.67,293837.62,132656.94,11151,2707,2,1.81581e+14,725.724,0.080462,0.0358425,3.50586,0.709992,14.487615,0.0174714,0.0187758,-5.40648,-13.0305,65.9771 
871097,27,126,285201.03,245863.27,189022.45,13274,4940,7,1.81766e+14,725.974,0.103203,0.0242364,2.66616,1.20015,14.136239,0.51074,0.12477,3.11562,-244.248,124.155 
871026,27,55,211460.12,314124.62,56037.555,9842,1762,2,1.82951e+14,727.55,0.0966579,0.0366546,2.85373,11.3934,14.201786,0.0612441,0.0224137,476.566,-745.135,-134.135 
871052,27,81,205562.41,200176.58,198510.12,9567,7066,6,1.83504e+14,728.265,0.075553,0.0356963,3.53499,0.672245,13.765482,0.0298786,0.0320964,144.199,571.804,-73.6495 
871023,27,52,138023.88,154101.16,168398.95,6424,9211,9,1.83512e+14,728.29,0.0995426,0.0353543,3.06771,11.4531,15.738475,0.0406541,0.0208991,-47.5456,311.003,-40.2347 
870975,27,4,335834.41,215561.0,165794.41,15631,6350,7,1.83667e+14,728.5,0.0845781,0.033674,4.00095,0.785152,17.445285,0.365446,0.0279314,-204.258,-344.455,-134.28 
871032,27,61,177541.3,196440.27,327379.53,8263,7240,6,1.83732e+14,728.586,0.0944616,0.0368466,3.54822,1.18606,17.281144,0.0520795,0.0221468,743.592,-171.273,503.657 
871036,27,65,348190.22,110452.98,142504.94,16206,11242,11,1.83839e+14,728.709,0.101091,0.0322269,3.40031,1.37309,17.727395,0.0824623,0.0183111,-144.113,315.478,116.294 
870999,27,28,317293.78,222842.06,306327.66,14768,6011,7,1.84067e+14,729.018,0.0856624,0.0287112,3.31946,0.896636,14.670347,0.188623,0.029627,-402.007,213.781,-115.6 
871080,27,109,192985.25,261557.97,21074.859,8982,4209,6,1.84255e+14,729.282,0.103651,0.0238603,2.9925,1.4112,16.007376,0.0691602,0.0866871,561.865,-829.025,262.886 
871035,27,64,43227.359,279733.69,208922.25,2012,3363,0,1.86196e+14,731.816,0.0901408,0.031762,3.11297,0.935962,14.532719,0.10269,0.0452952,-453.703,-867.586,415.358 
871028,27,57,193728.03,163614.55,333726.25,9017,8768,10,1.86716e+14,732.518,0.102833,0.0280334,3.27958,1.125,17.481551,0.226369,0.0424213,333.609,634.32,255.241 
871040,27,69,236204.23,304465.41,150228.03,10994,2212,2,1.87197e+14,733.133,0.101367,0.0309858,3.26182,1.91631,17.154217,0.0882855,0.0124154,-125.729,-185.704,186.169 
871037,27,66,87714.344,68192.461,312826.97,4082,13209,12,1.88014e+14,734.184,0.104526,0.0302677,2.86831,1.24247,15.578205,0.35419,0.0376402,-171.818,172.799,226.406 
871038,27,67,329946.94,183430.16,89196.539,15357,7846,7,1.892e+14,735.723,0.0955108,0.0312483,3.47303,1.14578,17.271786,0.0664474,0.0125653,-192.127,11.852,-222.88 
871009,27,38,287444.47,255076.61,347726.31,13379,4511,7,1.89443e+14,736.035,0.0820716,0.0337969,3.83406,0.802949,16.391448,0.229457,0.0139485,-141.084,-90.0687,-33.6812 
871033,27,62,348585.44,41912.562,262576.78,16225,14433,15,1.91478e+14,738.663,0.0975336,0.0282729,3.18927,1.01772,16.261376,0.196858,0.0136438,-415.019,-148.214,-433.498 
871053,27,82,303288.5,179077.97,176197.41,14116,8048,7,1.95049e+14,743.229,0.0714529,0.0376435,3.78274,0.752865,14.217059,0.0291505,0.0246358,285.543,358.048,-61.6104 
871064,27,93,272974.56,25151.43,160978.78,12705,15213,15,1.968e+14,745.448,0.102223,0.0310005,3.22755,27.2269,17.405962,0.163626,0.0358614,-249.087,5.44499,-0.590487 
871062,27,91,270410.16,302133.59,319250.09,12586,2321,3,1.97277e+14,746.068,0.0833315,0.0272217,3.42784,0.912003,15.081117,0.136987,0.0967512,-189.72,-208.084,-119.269 
871048,27,77,85530.484,300650.25,36133.613,3981,2390,0,2.01348e+14,751.156,0.0917888,0.0298068,3.54415,1.26517,17.293105,0.0634914,0.0212563,-105.121,-215.08,151.976 
871060,27,89,2919.7205,93624.742,100499.59,135,12026,8,2.03721e+14,754.104,0.112424,0.0254609,3.28791,2.93515,19.725892,0.216585,0.0824725,-87.8871,218.949,-30.0514 
871034,27,63,262226.12,334537.81,105088.23,12205,812,2,2.07117e+14,758.261,0.0936065,0.0280751,3.28259,1.07878,16.488733,0.159441,0.0172852,-94.7832,-604.013,172.638 
871039,27,68,5526.6758,200091.56,256444.17,257,7070,4,2.11348e+14,763.389,0.103217,0.0238631,3.67197,1.73281,20.475752,0.157093,0.0947903,-174.286,30.7686,-34.3523 
871046,27,75,273681.81,351350.12,292467.88,12738,30,3,2.11379e+14,763.439,0.101625,0.0274542,3.47911,1.39922,19.101497,0.173922,0.0748166,248.917,-114.401,-135.497 
871011,27,40,35164.559,251001.83,253728.0,1636,4701,4,2.12521e+14,764.797,0.098977,0.0306361,3.55847,1.50124,19.063046,0.176027,0.0175087,-292.649,-363.866,-329.362 
871044,27,73,297336.0,329953.31,238128.31,13839,1026,3,2.16168e+14,769.149,0.0993639,0.0304468,3.42807,1.53913,18.540992,0.0308703,0.025664,-122.064,85.8952,245.83 
871018,27,47,141006.09,57592.938,276234.78,6563,13703,13,2.21579e+14,775.5,0.0924766,0.0318759,3.5874,1.34067,18.207979,0.032462,0.0219228,75.1499,219.64,-281.128 
870990,27,19,130006.66,243248.36,249056.08,6051,5061,5,2.25531e+14,780.104,0.0968778,0.0295424,3.71654,1.24613,19.876871,0.0897657,0.0214014,203.86,185.483,0.551888 
871022,27,51,97362.93,234291.62,239357.09,4531,5478,5,2.26612e+14,781.353,0.104733,0.0331109,3.92422,1.75464,22.725424,0.0642263,0.0107204,-106.417,-258.335,117.461 
871031,27,60,40478.055,320730.78,321113.94,1884,1455,0,2.29405e+14,784.555,0.107946,0.024847,3.23874,2.14168,19.409878,0.135359,0.0549043,-446.154,35.5301,118.64 
871010,27,39,286038.84,348337.59,280803.16,13313,170,3,2.31139e+14,786.5,0.0956091,0.0321083,3.61587,1.46375,19.242987,0.0397563,0.0221476,-255.678,-199.626,-135.071 
870984,27,13,176792.08,31606.494,238816.02,8228,14912,14,2.31252e+14,786.639,0.10404,0.0318892,3.90003,1.69009,22.588412,0.150781,0.0493383,613.874,-75.9441,-486.305 
870976,27,5,183214.06,192986.92,333217.75,8527,7401,6,2.32151e+14,787.679,0.108206,0.0267141,3.56035,2.13547,21.473457,0.222615,0.0525202,852.456,579.246,-639.671 
871003,27,32,51524.914,178178.11,198938.91,2398,8090,4,2.36961e+14,793.07,0.100032,0.0311961,3.60884,1.52456,20.260214,0.0943374,0.0217043,-46.8519,114.445,-31.5949 
871013,27,42,131573.78,73847.594,264988.56,6124,12946,13,2.44563e+14,801.47,0.0946726,0.0296865,3.46252,1.40022,18.591654,0.111717,0.032259,85.6268,-286.493,101.445 
870985,27,14,333500.97,242097.55,208961.23,15522,5115,7,2.46614e+14,803.704,0.0904772,0.0292339,4.04622,1.23235,20.820831,0.190022,0.0382166,-314.685,-934.553,290.033 
871050,27,79,135716.67,66161.539,270234.72,6316,13304,13,2.48685e+14,805.932,0.0962809,0.0270583,4.08809,2.22037,22.449074,0.219624,0.133731,56.4104,-304.855,-82.0836 
871016,27,45,125915.91,44764.492,270928.0,5860,14300,13,2.49099e+14,806.386,0.0899047,0.0310425,3.95067,1.35097,20.26862,0.0700673,0.0166537,319.961,206.722,-59.4802 
870983,27,12,253747.62,271527.59,327063.97,11810,3745,2,2.54673e+14,812.334,0.0938476,0.0332675,4.2927,1.97013,23.160709,0.348616,0.0198298,231.046,81.3322,155.07 
871012,27,41,24093.574,25094.402,234908.81,1121,15215,12,2.56708e+14,814.517,0.109736,0.0291879,3.44742,2.25479,21.805535,0.20463,0.0213299,-692.8,82.7531,178.739 
870980,27,9,306429.25,76094.852,229612.31,14262,12842,15,2.65344e+14,823.551,0.109048,0.0333093,3.92378,2.44408,24.93654,0.0238716,0.0390418,-35.712,-39.3012,218.761 
871020,27,49,71973.383,165460.25,209541.06,3350,8682,8,2.67549e+14,825.812,0.108255,0.0258987,4.2618,2.48894,26.96293,0.105248,0.0409329,-337.613,195.144,19.6105 
871015,27,44,320635.75,232191.67,86879.141,14924,5576,7,2.69944e+14,828.278,0.097097,0.0288361,4.0982,2.08167,23.324058,0.460165,0.0656879,164.165,-446.625,-83.4735 
870992,27,21,299704.06,229917.67,307310.19,13949,5682,7,2.71622e+14,829.967,0.099319,0.0295814,4.10342,1.98933,23.939032,0.19714,0.018814,78.7834,187.006,242.415 
871014,27,43,331608.56,197490.27,266951.91,15434,7191,7,2.75839e+14,834.259,0.0868531,0.0347511,4.42245,1.70149,22.677077,0.0263889,0.00944317,128.207,318.481,-335.392 
870994,27,23,8558.5557,42282.602,29322.502,398,14415,12,2.83252e+14,841.651,0.108132,0.0308566,4.27603,2.53299,27.541514,0.0579453,0.0305535,-291.707,202.221,13.4376 
871019,27,48,29915.664,132625.94,306458.81,1392,10210,8,2.86043e+14,844.419,0.106038,0.0257882,3.79196,2.706,24.028545,0.224486,0.0235726,-270.039,220.127,-81.78 
870987,27,16,284598.0,182650.42,241270.91,13246,7882,7,2.91418e+14,849.681,0.0912144,0.0302186,4.60412,1.75741,25.252141,0.213964,0.0212053,-133.582,486.175,-71.0215 
871021,27,50,350937.59,146400.44,260806.98,16334,9569,11,2.94994e+14,853.147,0.113254,0.0216551,3.79437,2.91255,25.944257,0.230175,0.119295,-145.409,189.155,139.153 
871007,27,36,28987.557,205738.7,78046.102,1349,6807,4,2.98095e+14,856.114,0.10458,0.0310707,4.00637,2.63804,25.384969,0.0397007,0.0141177,-477.377,256.512,34.4396 
870998,27,27,183911.5,282168.78,143152.77,8560,3250,2,3.02696e+14,860.484,0.105132,0.0321594,4.00771,2.37113,25.658722,0.0920185,0.028492,415.118,-214.046,253.834 
871008,27,37,11757.847,106637.41,93803.695,547,11420,8,3.07148e+14,864.709,0.0969814,0.0275391,4.63681,2.85737,27.516917,0.134872,0.0571151,-85.2609,-176.242,-299.122 
870993,27,22,305742.72,59103.348,257534.78,14230,13633,15,3.28649e+14,884.411,0.109487,0.0292359,4.46512,4.21129,30.598686,0.454118,0.101887,-91.9289,-170.749,-45.7374 
871000,27,29,326587.53,186223.19,79989.078,15201,7716,7,3.39749e+14,894.265,0.0991933,0.0327858,4.61318,2.96311,28.959664,0.255332,0.114454,21.9543,-128.618,211.112 
870996,27,25,221560.86,268243.72,53671.445,10312,3898,2,3.55095e+14,907.552,0.104642,0.0286177,4.65101,3.46469,31.256555,0.102197,0.0755166,-1.7969,-220.426,16.2244 
871001,27,30,340289.44,141397.19,79098.703,15838,9802,11,3.62593e+14,913.862,0.109595,0.0261393,4.45969,3.7957,31.610839,0.144525,0.0795543,-39.4277,366.825,258.926 
870982,27,11,81016.281,271446.56,87080.523,3770,3749,0,3.66907e+14,917.463,0.10014,0.0305835,4.81344,3.6398,31.298831,0.240979,0.0747597,-197.24,-221.579,26.407 
870991,27,20,19679.373,147075.73,145771.34,915,9538,8,3.71553e+14,921.358,0.109999,0.0300786,5.01748,3.90189,35.985126,0.0897612,0.0275682,-389.743,337.522,69.6802 
870981,27,10,227721.23,252638.73,37545.086,10599,4624,6,3.80393e+14,928.595,0.0948994,0.0348109,5.32095,3.05412,33.183111,0.0337339,0.0281108,-212.455,265.305,-126.62 
870973,27,2,84017.359,206627.81,144274.66,3910,6766,4,3.81085e+14,929.175,0.113869,0.0244961,4.78528,3.28933,35.828277,0.26031,0.0384785,-155.262,-112.201,47.3748 
870997,27,26,144455.95,212305.44,150717.39,6723,6502,5,3.84042e+14,931.56,0.112927,0.0253147,4.70252,4.59836,35.008339,0.261614,0.12588,89.3452,-471.014,14.0965 
870986,27,15,245216.78,265433.16,200407.48,11413,4029,2,4.06889e+14,949.683,0.114915,0.0258141,5.34739,5.09893,41.297207,0.27524,0.151526,-574.805,112.443,-85.3098 
870977,27,6,63351.246,241118.2,148482.69,2948,5161,4,4.23877e+14,962.715,0.114018,0.0278532,5.39234,4.28561,41.887086,0.138571,0.0802251,102.494,-256.715,-106.858 
870978,27,7,249964.75,124927.2,151994.92,11634,10569,10,4.52119e+14,983.634,0.102152,0.030627,5.8459,4.08511,41.568844,0.0547113,0.016997,-121.788,265.808,-283.53 
870972,27,1,314185.56,24381.91,278254.47,14623,15249,15,5.04455e+14,1020.19,0.114803,0.0309261,5.69545,9.15235,47.209718,0.114172,0.0137711,-300.131,-3.69562,-257.947 
870974,27,3,327294.59,233081.58,209418.19,15234,5535,7,5.8791e+14,1073.61,0.115975,0.0278629,6.07371,9.4391,53.520152,0.0791376,0.0272205,0.580783,272.289,-126.068 
870979,27,8,310306.53,340613.47,265758.47,14443,529,3,6.0569e+14,1084.33,0.119408,0.0239627,7.27982,20.954,66.706121,0.159946,0.0667701,-237.596,152.085,12.7949 
870971,27,0,208891.69,203958.62,349892.88,9722,6890,6,1.0543e+15,1304.38,0.125085,0.0284439,9.29729,29.4798,107.34941,0.0308698,0.025115,-268.951,-95.937,-189.035 
